Station,State,District,Latitude,Longitude,rainfall_mm,timestamp,source_file
Rajabari,Assam,JORHAT,26.74111111,94.22444444,3.0,2008-08-03 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,54.0,2008-08-06 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,21.0,2008-08-07 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,60.0,2008-08-10 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,1.2,2008-08-11 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,14.4,2008-08-12 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,0.6,2008-08-13 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,24.0,2008-08-14 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,6.0,2008-08-15 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,0.6,2008-08-17 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,7.2,2008-08-18 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,18.0,2008-08-19 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,30.6,2008-08-20 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,0.6,2008-08-23 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,61.2,2008-08-24 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,30.0,2008-08-25 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,3.12,2008-08-26 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,1.5,2008-08-27 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,9.9,2008-08-28 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,1.5,2008-08-29 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,12.6,2008-09-02 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,36.0,2008-09-03 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,36.0,2008-09-04 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,6.6,2008-09-10 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,6.0,2008-09-12 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,0.6,2008-09-17 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,9.0,2008-09-18 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,3.0,2008-09-21 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,3.6,2008-09-23 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,30.0,2008-09-26 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,33.0,2008-10-02 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,3.0,2008-10-04 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,29.4,2008-10-07 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,3.6,2008-10-10 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,3.0,2008-10-25 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,3.0,2008-10-26 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,13.2,2008-10-27 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,1.2,2008-10-28 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,3.0,2009-01-24 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,3.24,2009-01-25 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,3.18,2009-01-26 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,1.6,2009-03-19 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,9.0,2009-03-30 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,19.2,2009-03-31 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,13.3,2009-04-02 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,10.8,2009-04-04 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,36.0,2009-04-05 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,27.0,2009-04-11 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,15.0,2009-04-19 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,6.0,2009-04-20 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,4.8,2009-04-21 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,10.8,2009-04-22 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,9.5,2009-04-23 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,7.2,2009-05-04 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,8.1,2009-05-06 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,30.0,2009-05-07 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,18.0,2009-05-08 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,19.2,2009-05-11 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,6.1,2009-05-14 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,16.5,2009-05-15 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,9.0,2009-05-17 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,18.3,2009-05-18 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,3.0,2009-05-23 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,5.4,2009-05-25 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,40.8,2009-05-27 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,63.6,2009-05-30 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,6.3,2009-06-02 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,4.2,2009-06-07 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,127.2,2009-06-08 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,12.0,2009-06-10 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,15.0,2009-06-14 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,3.6,2009-06-15 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,18.6,2009-06-16 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,18.0,2009-06-24 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,6.0,2009-06-25 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,11.4,2009-06-27 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,18.0,2009-06-28 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,4.5,2009-07-01 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,51.5,2009-07-02 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,5.0,2009-07-03 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,15.0,2009-07-06 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,18.0,2009-07-07 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,15.0,2009-07-08 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,81.0,2009-07-09 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,21.0,2009-07-10 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,7.2,2009-07-14 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,12.0,2009-07-16 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,1.5,2009-07-18 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,6.6,2009-07-21 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,0.6,2009-07-22 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,46.8,2009-07-23 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,1.2,2009-07-24 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,3.6,2009-07-26 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,4.0,2009-07-27 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,84.0,2009-07-28 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,25.8,2009-07-30 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,6.0,2009-07-31 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,6.0,2009-08-01 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,10.2,2009-08-02 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,2.4,2009-08-03 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,19.2,2009-08-04 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,48.0,2009-08-05 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,22.2,2009-08-09 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,6.6,2009-08-12 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,90.0,2009-08-13 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,6.6,2009-08-14 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,6.6,2009-08-15 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,24.0,2009-08-18 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,0.6,2009-08-19 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,20.0,2009-08-20 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,6.0,2009-08-21 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,37.0,2009-08-23 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,30.0,2009-08-24 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,39.0,2009-08-27 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,0.6,2009-08-28 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,3.3,2009-09-08 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,30.0,2009-09-10 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,18.0,2009-09-15 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,44.4,2009-09-18 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,12.0,2009-09-22 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,13.8,2009-09-23 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,21.0,2009-10-09 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,3.0,2009-10-20 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,2.47,2009-11-10 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,18.0,2009-11-16 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,7.3,2009-11-17 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,9.0,2010-02-18 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,19.4,2010-03-02 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,3.3,2010-03-05 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,9.8,2010-03-06 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,7.8,2010-03-16 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,9.0,2010-03-18 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,52.8,2010-03-29 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,21.0,2010-03-30 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,15.0,2010-03-31 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,4.8,2010-04-01 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,24.0,2010-04-03 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,9.0,2010-04-05 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,42.0,2010-04-10 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,28.0,2010-04-14 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,28.0,2010-04-15 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,28.0,2010-04-16 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,24.0,2010-04-17 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,24.0,2010-04-18 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,30.0,2010-04-19 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,45.0,2010-04-20 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,10.2,2010-04-22 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,3.6,2010-04-24 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,4.2,2010-04-25 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,4.5,2010-04-26 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,6.0,2010-04-30 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,6.0,2010-05-01 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,3.0,2010-05-02 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,19.0,2010-05-04 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,27.0,2010-05-06 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,19.8,2010-05-09 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,90.0,2010-05-10 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,18.0,2010-05-11 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,15.0,2010-05-13 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,12.0,2010-05-14 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,34.2,2010-05-15 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,9.0,2010-05-16 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,15.0,2010-05-17 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,12.0,2010-05-20 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,24.0,2010-05-22 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,6.0,2010-05-25 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,44.4,2010-05-26 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,12.6,2010-06-01 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,30.0,2010-06-02 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,97.5,2010-06-03 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,6.6,2010-06-04 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,6.6,2010-06-05 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,18.0,2010-06-06 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,21.0,2010-06-07 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,12.0,2010-06-08 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,45.0,2010-06-09 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,18.0,2010-06-10 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,12.0,2010-06-16 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,0.6,2010-06-17 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,1.5,2010-06-19 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,90.0,2010-06-21 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,21.0,2010-06-22 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,30.0,2010-06-25 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,6.0,2010-06-26 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,4.8,2010-06-27 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,6.0,2010-06-28 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,54.0,2010-06-29 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,9.0,2010-07-01 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,90.0,2010-07-02 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,6.0,2010-07-03 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,102.0,2010-07-04 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,18.0,2010-07-07 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,7.8,2010-07-08 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,17.4,2010-07-09 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,3.0,2010-07-10 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,18.0,2010-07-11 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,12.0,2010-07-12 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,12.0,2010-07-14 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Rajabari,Assam,JORHAT,26.74111111,94.22444444,30.0,2010-07-15 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
