SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Manual Daily Rainfall (mm)
1170,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,28-05-2014 08:30,14.9
1171,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,29-05-2014 08:30,17
1172,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,02-06-2014 08:30,3.5
1173,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,03-06-2014 08:30,9.5
1174,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,04-06-2014 08:30,40.2
1175,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,05-06-2014 08:30,1.2
1176,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,08-06-2014 08:30,14.2
1177,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,09-06-2014 08:30,2.3
1178,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,10-06-2014 08:30,55.2
1179,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,11-06-2014 08:30,16.5
1180,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,12-06-2014 08:30,38
1181,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,13-06-2014 08:30,14.5
1182,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,18-06-2014 08:30,10.5
1183,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,19-06-2014 08:30,30.5
1184,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,20-06-2014 08:30,32.9
1185,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,21-06-2014 08:30,17.3
1186,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,22-06-2014 08:30,15.6
1187,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,23-06-2014 08:30,8
1188,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,24-06-2014 08:30,14.5
1189,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,25-06-2014 08:30,2.5
1190,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,26-06-2014 08:30,1.9
1191,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,27-06-2014 08:30,7.4
1192,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,28-06-2014 08:30,32.5
1193,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,29-06-2014 08:30,18.1
1194,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,02-07-2014 08:30,24.1
1195,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,04-07-2014 08:30,1.9
1196,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,05-07-2014 08:30,5.9
1197,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,11-07-2014 08:30,5
1198,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,12-07-2014 08:30,8.9
1199,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,13-07-2014 08:30,28.59
1200,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,14-07-2014 08:30,13.8
1201,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,15-07-2014 08:30,2.9
1202,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,16-07-2014 08:30,4.06
1203,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,17-07-2014 08:30,31
1204,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,19-07-2014 08:30,4.7
1205,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,21-07-2014 08:30,38.6
1206,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,22-07-2014 08:30,78.9
1207,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,23-07-2014 08:30,91
1208,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,24-07-2014 08:30,5.7
1209,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,26-07-2014 08:30,38.36
1210,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,27-07-2014 08:30,5.9
1211,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,01-08-2014 08:30,37.5
1212,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,02-08-2014 08:30,8.7
1213,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,05-08-2014 08:30,1
1214,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,06-08-2014 08:30,52.1
1215,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,07-08-2014 08:30,9.5
1216,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,08-08-2014 08:30,1.9
1217,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,09-08-2014 08:30,13.4
1218,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,12-08-2014 08:30,6.5
1219,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,13-08-2014 08:30,32.4
1220,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,14-08-2014 08:30,34.4
1221,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,15-08-2014 08:30,14.1
1222,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,16-08-2014 08:30,1.45
1223,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,22-08-2014 08:30,1.9
1224,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,23-08-2014 08:30,2.9
1225,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,24-08-2014 08:30,7.2
1226,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,01-09-2014 08:30,3.8
1227,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,07-09-2014 08:30,13.6
1228,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,09-09-2014 08:30,9.4
1229,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,12-09-2014 08:30,7.1
1230,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,13-09-2014 08:30,36.9
1231,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,18-09-2014 08:30,5.1
1232,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,19-09-2014 08:30,85.9
1233,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,20-09-2014 08:30,12.9
1234,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,21-09-2014 08:30,18.8
1235,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,22-09-2014 08:30,88.1
1236,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,23-09-2014 08:30,2.9
1237,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,24-09-2014 08:30,7.1
1238,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,27-09-2014 08:30,39.1
1239,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,15-10-2014 08:30,1.9
1240,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,20-10-2014 08:30,4.6
1241,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,21-10-2014 08:30,28.8
1242,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,22-11-2014 08:30,1.75
1243,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,08-12-2014 08:30,1.9
1244,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,04-01-2015 08:30,0.03
1245,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,16-02-2015 08:30,0.14
1246,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,28-03-2015 08:30,0.36
1247,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,31-03-2015 08:30,2.9
1248,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,01-04-2015 08:30,11.1
1249,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,02-04-2015 08:30,23.2
1250,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,03-04-2015 08:30,40.2
1251,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,04-04-2015 08:30,48.1
1252,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,05-04-2015 08:30,1.9
1253,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,08-04-2015 08:30,11.6
1254,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,09-04-2015 08:30,0.7
1255,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,17-04-2015 08:30,20.5
1256,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,18-04-2015 08:30,8.7
1257,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,20-04-2015 08:30,1.3
1258,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,21-04-2015 08:30,28.4
1259,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,22-04-2015 08:30,26.2
1260,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,23-04-2015 08:30,15.9
1261,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,24-04-2015 08:30,4.1
1262,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,25-04-2015 08:30,3.6
1263,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,26-04-2015 08:30,32.2
1264,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,27-04-2015 08:30,1.4
1265,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,29-04-2015 08:30,11.2
1266,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,30-04-2015 08:30,8.9
1267,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,03-05-2015 08:30,14.1
1268,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,04-05-2015 08:30,5.5
1269,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,05-05-2015 08:30,1.1
1270,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,07-05-2015 08:30,1.2
1271,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,14-05-2015 08:30,11
1272,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,15-05-2015 08:30,10.5
1273,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,16-05-2015 08:30,3.9
1274,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,18-05-2015 08:30,12
1275,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,21-05-2015 08:30,22
1276,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,22-05-2015 08:30,40.1
1277,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,23-05-2015 08:30,27.1
1278,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,24-05-2015 08:30,20.5
1279,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,25-05-2015 08:30,9.1
1280,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,26-05-2015 08:30,1.1
1281,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,27-05-2015 08:30,12
1282,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,28-05-2015 08:30,52
1283,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,29-05-2015 08:30,5
1284,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,30-05-2015 08:30,2.1
1285,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,31-05-2015 08:30,2
1286,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,01-06-2015 08:30,5.5
1287,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,02-06-2015 08:30,20.3
1288,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,03-06-2015 08:30,36.7
1289,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,04-06-2015 08:30,34
1290,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,05-06-2015 08:30,4.9
1291,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,06-06-2015 08:30,52.7
1292,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,07-06-2015 08:30,94.1
1293,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,08-06-2015 08:30,60
1294,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,09-06-2015 08:30,29.1
1295,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,10-06-2015 08:30,5.5
1296,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,12-06-2015 08:30,13.9
1297,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,13-06-2015 08:30,16
1298,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,14-06-2015 08:30,51.1
1299,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,15-06-2015 08:30,9.1
1300,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,16-06-2015 08:30,25.1
1301,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,17-06-2015 08:30,8.5
1302,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,18-06-2015 08:30,30.1
1303,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,21-06-2015 08:30,1.5
1304,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,23-06-2015 08:30,20.5
1305,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,24-06-2015 08:30,8.7
1306,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,26-06-2015 08:30,41
1307,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,27-06-2015 08:30,6.9
1308,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,28-06-2015 08:30,1.1
1309,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,30-06-2015 08:30,7.1
1310,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,01-07-2015 08:30,2.2
1311,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,02-07-2015 08:30,3.1
1312,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,03-07-2015 08:30,11.1
1313,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,04-07-2015 08:30,114.1
1314,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,05-07-2015 08:30,2.9
1315,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,14-07-2015 08:30,74.1
1316,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,15-07-2015 08:30,39.1
1317,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,19-07-2015 08:30,35.9
1318,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,20-07-2015 08:30,15.8
1319,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,21-07-2015 08:30,26.1
1320,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,22-07-2015 08:30,6.1
1321,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,23-07-2015 08:30,21.1
1322,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,24-07-2015 08:30,12.5
1323,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,31-07-2015 08:30,3.1
1324,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,03-08-2015 08:30,12.5
1325,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,04-08-2015 08:30,1.9
1326,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,05-08-2015 08:30,12.1
1327,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,06-08-2015 08:30,78.5
1328,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,07-08-2015 08:30,2.1
1329,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,09-08-2015 08:30,34.5
1330,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,11-08-2015 08:30,2
1331,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,13-08-2015 08:30,8.9
1332,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,14-08-2015 08:30,2.9
1333,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,15-08-2015 08:30,2.8
1334,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,16-08-2015 08:30,7.9
1335,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,17-08-2015 08:30,28
1336,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,18-08-2015 08:30,15.1
1337,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,19-08-2015 08:30,42.5
1338,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,20-08-2015 08:30,2.6
